check,status,detail,source,observed_at
dns,error,[Errno -3] Temporary failure in name resolution,,2026-09-21T06:21:33.350320+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:21:33.350337+05:30
