check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-25T06:52:56.320422+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-25T06:52:56.320436+05:30
tls,pass,TLS certificate valid,,2026-09-25T06:52:57.060071+05:30
http,pass,Probe 1: HTTP 200 at https://www.railway.gov.lk/,https://www.railway.gov.lk/,2026-09-25T06:55:52.141108+05:30
http,pass,Probe 2: HTTP 200 at https://www.railway.gov.lk/,http://www.railway.gov.lk/,2026-09-25T06:55:52.141129+05:30
http,error,Probe 3: timed out,https://www.railway.gov.lk/,2026-09-25T06:55:52.141135+05:30
http,error,Probe 4: timed out,http://www.railway.gov.lk/,2026-09-25T06:55:52.141140+05:30
named_responsibility,pass,Published named responsibility: department,https://www.railway.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://www.railway.gov.lk/,
page_text,fail,Only 32 visible characters across 2 pages; below substance threshold 200,https://www.railway.gov.lk/,
